Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Height,Weight,Preferred Foot_Right,Body Type_Normal,Body Type_Stocky,Position_Forward,Position_Middle,Position_Reserve,LogValue,LogWage
27,65,65,1.0,3.0,3.0,177,71,0,1,0,0,0,1,13.527828485512494,6.214608098422191
29,70,70,1.0,3.0,3.0,168,62,1,0,0,0,1,0,14.28551418721001,9.305650551780507
23,73,80,1.0,2.0,2.0,184,75,0,1,0,0,1,0,15.60727002719233,10.239959789157341
24,64,69,1.0,3.0,2.0,173,70,1,1,0,0,1,0,13.681979165339751,7.600902459542082
34,71,71,2.0,4.0,2.0,170,68,1,0,0,0,0,0,13.458835614025542,8.85366542803745
29,73,74,1.0,3.0,2.0,187,83,1,1,0,0,0,0,14.845129975145433,9.392661928770137
24,66,67,1.0,4.0,2.0,175,70,1,0,0,0,0,1,13.790192749979985,8.006367567650246
21,70,79,1.0,3.0,2.0,177,70,0,1,0,0,0,0,15.096444403426338,8.294049640102028
30,68,68,1.0,3.0,3.0,178,68,0,1,0,0,0,1,13.815510557964274,8.006367567650246
23,75,81,1.0,3.0,2.0,185,78,1,1,0,0,0,0,15.89495209964411,10.645424897265505
35,72,72,2.0,4.0,2.0,188,80,1,1,0,0,0,1,13.38472764187182,9.210340371976184
24,76,82,1.0,3.0,2.0,192,83,0,1,0,0,0,0,16.213405830762646,10.691944912900398
23,73,79,1.0,4.0,3.0,178,69,1,1,0,1,0,0,13.458835614025542,7.600902459542082
26,66,66,1.0,4.0,4.0,182,77,1,0,0,0,1,0,13.737549016494562,8.294049640102028
36,66,66,1.0,4.0,3.0,185,75,1,1,0,1,0,0,12.611537753638338,8.006367567650246
27,70,70,1.0,3.0,3.0,180,75,0,0,0,0,0,0,14.346138809026444,9.852194258148577
27,77,79,3.0,3.0,2.0,184,80,1,1,0,0,0,0,13.458835614025542,7.600902459542082
29,63,63,1.0,3.0,3.0,178,66,1,0,0,0,0,1,13.071070083016778,8.517193191416238
28,69,69,1.0,2.0,3.0,185,82,0,0,0,0,0,1,13.623138665316818,8.85366542803745
24,77,83,1.0,2.0,4.0,185,76,1,0,0,0,0,0,16.61887093887081,10.571316925111784
31,67,67,1.0,3.0,3.0,182,84,1,1,0,0,0,1,13.458835614025542,7.600902459542082
24,66,72,1.0,2.0,3.0,183,73,0,0,0,0,1,0,14.077874822431765,8.006367567650246
29,73,73,2.0,3.0,3.0,183,92,1,0,1,0,0,1,14.914122846632385,9.680344001221918
34,67,67,1.0,3.0,3.0,175,66,1,0,0,0,1,0,12.765688433465597,8.006367567650246
30,66,66,1.0,3.0,3.0,180,75,1,1,0,0,0,1,13.623138665316818,8.006367567650246
25,69,74,1.0,3.0,2.0,180,70,1,1,0,0,1,0,14.508657738524219,8.006367567650246
20,75,82,1.0,3.0,3.0,180,78,1,0,0,1,0,0,16.213405830762646,9.305650551780507
28,79,79,1.0,2.0,3.0,201,98,1,1,0,1,0,0,16.70588231586044,10.085809109330082
26,69,70,1.0,3.0,2.0,183,70,1,0,0,0,1,0,14.28551418721001,9.546812608597396
22,78,78,1.0,3.0,2.0,187,85,1,0,1,1,0,0,16.64872390202049,10.341742483467284
24,69,74,1.0,3.0,2.0,182,77,0,0,0,0,0,0,14.508657738524219,8.699514748210191
29,68,68,1.0,3.0,3.0,178,72,0,0,0,0,0,1,13.997832114758229,9.998797732340453
23,67,72,1.0,3.0,2.0,176,69,0,1,0,0,1,0,14.22097566607244,8.85366542803745
23,74,82,1.0,3.0,3.0,179,68,1,0,0,0,0,1,16.012735135300492,10.4341158035983
26,71,72,2.0,3.0,3.0,184,78,1,1,0,0,0,1,14.603967918328545,9.680344001221918
19,67,78,1.0,3.0,3.0,180,67,1,0,0,0,0,1,14.557447902693651,8.517193191416238
18,73,88,1.0,3.0,3.0,169,67,1,1,0,0,0,1,15.761420707019587,8.006367567650246
29,72,72,1.0,3.0,3.0,195,84,1,1,0,0,0,1,14.508657738524219,10.404262840448617
27,74,74,1.0,3.0,3.0,181,81,0,1,0,0,0,1,15.226497531674536,9.998797732340453
28,71,71,1.0,3.0,2.0,185,75,1,0,0,0,1,0,14.28551418721001,9.615805480084347
33,75,75,2.0,4.0,3.0,191,90,1,1,0,0,0,1,15.096444403426338,10.819778284410283
28,71,71,1.0,3.0,4.0,183,80,1,1,0,1,0,0,14.457364444136669,8.85366542803745
26,69,71,1.0,4.0,3.0,184,77,1,1,0,0,0,1,14.28551418721001,9.392661928770137
21,80,87,1.0,4.0,4.0,182,72,1,1,0,0,0,1,17.576710673657836,11.082142548877775
21,75,85,1.0,4.0,3.0,181,71,1,0,0,1,0,0,16.34123920227253,10.668955394675699
25,73,76,2.0,4.0,4.0,175,70,1,1,0,0,1,0,15.201804919084164,9.852194258148577
22,71,78,1.0,2.0,3.0,183,72,0,0,0,0,0,0,15.096444403426338,10.404262840448617
20,67,80,1.0,5.0,3.0,180,75,1,0,0,0,0,1,14.73180128983843,9.104979856318357
20,73,82,1.0,2.0,4.0,187,77,1,0,0,0,0,1,15.687312734865866,8.85366542803745
26,65,66,1.0,3.0,3.0,178,77,1,0,1,0,0,0,13.652991628466498,6.907755278982137
24,70,74,1.0,3.0,3.0,175,67,1,0,0,1,0,0,14.648419680899378,8.85366542803745
29,66,66,1.0,3.0,3.0,172,72,1,1,0,0,0,0,13.458835614025542,7.600902459542082
23,68,73,1.0,3.0,2.0,174,66,1,1,0,0,0,1,14.403297222866392,8.006367567650246
32,71,71,3.0,4.0,4.0,175,72,1,1,0,0,1,0,14.22097566607244,8.699514748210191
33,78,78,3.0,3.0,2.0,183,86,1,1,0,0,1,0,15.250595083253597,10.596634733096073
26,69,72,1.0,3.0,2.0,172,71,1,0,0,0,0,1,14.346138809026444,7.600902459542082
24,78,82,2.0,3.0,3.0,200,93,1,0,1,1,0,0,16.835935444108635,10.203592144986466
31,70,70,3.0,3.0,3.0,185,74,1,1,0,0,0,1,14.077874822431765,9.680344001221918
27,67,68,1.0,3.0,2.0,176,76,0,1,0,0,0,1,13.815510557964274,6.214608098422191
30,75,75,2.0,3.0,3.0,186,75,0,1,0,0,0,1,15.520258650202699,9.95227771670556
26,69,69,1.0,4.0,2.0,180,73,0,1,0,0,0,1,14.22097566607244,8.85366542803745
33,71,71,1.0,3.0,3.0,185,84,1,1,0,1,0,0,13.997832114758229,8.699514748210191
23,78,84,1.0,3.0,4.0,187,73,1,0,0,1,0,0,16.929025867174648,10.275051108968611
21,75,83,1.0,3.0,2.0,163,62,1,1,0,0,0,1,16.300417207752275,10.46310334047155
28,71,72,1.0,3.0,2.0,189,89,1,1,0,0,0,0,14.403297222866392,6.551080335043404
30,66,66,1.0,2.0,3.0,168,65,1,1,0,0,0,1,13.304684934198283,8.006367567650246
20,74,85,1.0,3.0,3.0,178,75,1,0,0,0,0,0,16.06680235657077,11.05089000537367
24,69,73,1.0,3.0,3.0,184,77,1,0,0,0,1,0,14.403297222866392,9.615805480084347
29,77,77,3.0,4.0,3.0,181,75,1,0,1,0,0,1,16.166885815127753,11.225243392518447
23,67,74,1.0,3.0,2.0,182,73,1,0,0,0,1,0,14.508657738524219,8.294049640102028
28,72,72,1.0,5.0,4.0,181,79,1,1,0,0,0,1,14.690979295318174,9.740968623038354
21,75,84,1.0,3.0,3.0,183,74,1,0,0,0,1,0,16.34123920227253,10.165851817003619
36,73,73,2.0,4.0,4.0,168,65,1,0,0,0,0,1,13.815510557964274,8.987196820661973
33,69,69,1.0,3.0,2.0,175,65,1,1,0,0,1,0,13.458835614025542,7.600902459542082
25,71,72,1.0,4.0,4.0,189,81,1,1,0,0,0,1,14.603967918328545,6.476972362889683
21,71,81,1.0,4.0,3.0,180,71,1,0,0,0,0,1,15.250595083253597,6.214608098422191
26,66,70,1.0,3.0,2.0,183,79,1,1,0,0,1,0,13.9108207377686,6.214608098422191
29,71,71,1.0,2.0,3.0,175,72,0,1,0,0,0,1,14.403297222866392,9.680344001221918
35,71,71,2.0,3.0,2.0,175,78,1,0,1,0,0,1,11.77528972943772,8.517193191416238
24,79,82,1.0,3.0,3.0,194,88,1,0,0,1,0,0,17.014183675514957,9.95227771670556
25,71,75,1.0,3.0,3.0,187,81,1,1,0,0,1,0,14.77102200299171,9.740968623038354
24,69,76,1.0,4.0,2.0,187,80,1,1,0,0,1,0,14.77102200299171,8.294049640102028
27,66,67,1.0,3.0,2.0,178,70,1,0,0,0,1,0,13.681979165339751,6.907755278982137
23,72,77,1.0,2.0,3.0,180,74,0,0,1,0,0,1,15.009433026436708,9.680344001221918
24,75,83,1.0,3.0,3.0,196,94,1,1,0,0,0,0,16.25785759333348,10.404262840448617
29,65,65,1.0,3.0,3.0,173,67,1,1,0,0,1,0,13.458835614025542,8.699514748210191
19,79,87,1.0,4.0,3.0,172,60,1,0,0,0,1,0,17.45309671769066,9.95227771670556
25,66,67,1.0,3.0,3.0,174,70,1,0,0,0,1,0,13.815510557964274,6.214608098422191
28,74,74,1.0,4.0,3.0,167,68,0,0,0,0,0,1,15.250595083253597,9.546812608597396
29,69,69,1.0,4.0,3.0,183,70,1,0,0,0,1,0,14.151982794585487,8.699514748210191
21,66,76,1.0,2.0,4.0,165,61,1,1,0,0,0,1,14.457364444136669,6.214608098422191
25,67,69,1.0,3.0,3.0,171,71,1,1,0,0,0,1,14.077874822431765,9.680344001221918
27,72,73,1.0,3.0,3.0,173,70,1,1,0,0,0,1,14.73180128983843,9.546812608597396
29,78,78,2.0,3.0,3.0,185,78,1,1,0,1,0,0,16.454567887579532,10.46310334047155
21,67,77,1.0,3.0,3.0,177,66,0,0,0,0,0,1,14.648419680899378,9.546812608597396
22,71,80,1.0,3.0,3.0,179,69,1,0,0,0,0,1,15.201804919084164,9.392661928770137
24,75,78,1.0,2.0,4.0,173,75,0,1,0,0,0,1,15.830413578506539,10.757902880692196
20,70,81,1.0,3.0,2.0,181,80,1,1,0,0,1,0,15.009433026436708,8.699514748210191
22,71,79,1.0,3.0,3.0,175,70,1,0,0,0,0,1,15.250595083253597,10.126631103850338
24,64,68,1.0,3.0,3.0,176,74,1,1,0,0,1,0,13.652991628466498,6.802394763324311
27,72,72,1.0,4.0,4.0,180,82,1,1,0,0,0,1,14.73180128983843,10.165851817003619
25,65,69,1.0,4.0,3.0,177,80,1,1,0,0,0,1,13.815510557964274,8.294049640102028
25,67,70,1.0,3.0,2.0,177,71,1,1,0,0,1,0,13.997832114758229,8.517193191416238
37,73,73,1.0,4.0,4.0,180,76,1,1,0,1,0,0,13.815510557964274,8.294049640102028
30,66,66,1.0,3.0,2.0,188,82,0,1,0,0,0,1,13.493926933836812,6.214608098422191
21,68,77,1.0,2.0,2.0,180,78,1,1,0,0,1,0,14.808762330974558,8.294049640102028
33,71,71,1.0,4.0,3.0,180,81,0,0,1,1,0,0,13.997832114758229,9.305650551780507
25,70,73,1.0,3.0,3.0,170,63,1,0,0,1,0,0,14.557447902693651,8.85366542803745
26,72,72,1.0,3.0,3.0,181,72,1,0,0,0,0,1,14.77102200299171,9.680344001221918
37,71,71,1.0,3.0,4.0,172,69,1,1,0,0,0,1,12.524526376648708,8.85366542803745
26,65,66,1.0,3.0,2.0,175,70,1,1,0,0,1,0,13.623138665316818,7.600902459542082
23,67,71,1.0,3.0,2.0,171,67,1,1,0,0,1,0,14.077874822431765,8.006367567650246
28,73,73,1.0,2.0,3.0,175,68,1,1,0,0,0,1,14.946912669455374,9.740968623038354
18,68,84,1.0,4.0,4.0,178,68,1,1,0,0,0,1,14.946912669455374,8.987196820661973
24,75,80,1.0,3.0,3.0,173,67,1,0,0,0,1,0,15.955576721460545,10.203592144986466
25,73,76,1.0,4.0,4.0,169,66,1,0,0,0,1,0,15.201804919084164,8.85366542803745
34,71,71,2.0,3.0,2.0,183,90,1,0,1,1,0,0,13.710150042306449,10.085809109330082
19,65,80,1.0,3.0,3.0,180,74,0,1,0,0,0,1,14.346138809026444,8.006367567650246
23,67,74,1.0,2.0,2.0,186,77,1,1,0,0,1,0,14.457364444136669,8.517193191416238
28,68,68,1.0,3.0,2.0,175,75,1,0,1,0,0,0,13.815510557964274,8.294049640102028
27,64,64,1.0,3.0,3.0,174,68,1,0,0,0,1,0,13.345506928718539,7.600902459542082
22,71,79,1.0,3.0,2.0,188,85,0,1,0,0,0,1,15.176487111099874,6.551080335043404
20,65,81,1.0,2.0,2.0,185,73,0,0,0,0,0,1,14.403297222866392,8.85366542803745
25,67,70,1.0,3.0,2.0,177,72,1,1,0,0,0,1,13.997832114758229,6.214608098422191
29,71,71,1.0,3.0,3.0,181,72,1,0,0,0,1,0,14.28551418721001,8.699514748210191
31,70,70,1.0,4.0,4.0,183,75,1,0,1,0,1,0,14.077874822431765,9.903487552536127
29,74,74,1.0,3.0,2.0,186,77,1,1,0,0,0,0,13.458835614025542,7.600902459542082
21,73,78,1.0,3.0,3.0,176,68,1,1,0,0,0,1,15.363073066680286,9.392661928770137
30,64,64,1.0,4.0,3.0,173,66,1,1,0,0,0,1,13.217673557208654,6.907755278982137
28,72,72,1.0,3.0,3.0,177,74,1,1,0,0,0,0,14.557447902693651,8.294049640102028
23,69,75,1.0,3.0,2.0,180,78,0,1,0,0,0,0,14.557447902693651,8.517193191416238
28,75,75,1.0,3.0,3.0,163,65,1,1,0,0,1,0,15.520258650202699,10.085809109330082
35,68,68,2.0,4.0,3.0,174,70,1,1,0,0,0,1,13.17115354157376,8.006367567650246
25,65,68,1.0,3.0,3.0,175,78,1,1,0,0,0,1,13.764217263576723,6.214608098422191
24,75,79,1.0,3.0,3.0,187,80,1,0,0,1,0,0,15.89495209964411,10.596634733096073
20,70,82,1.0,3.0,3.0,177,66,1,0,0,0,0,1,15.123843377614453,10.341742483467284
21,70,79,1.0,3.0,2.0,175,70,1,1,0,0,0,1,15.03928598958639,6.214608098422191
27,70,70,1.0,3.0,3.0,182,75,1,1,0,0,0,1,14.346138809026444,10.085809109330082
23,73,78,1.0,3.0,2.0,177,76,1,1,0,0,0,1,15.27412558066379,10.126631103850338
25,70,74,1.0,3.0,2.0,187,74,0,1,0,0,0,1,14.508657738524219,6.309918278226516
19,70,85,1.0,3.0,3.0,186,75,1,0,0,1,0,0,15.150511624696614,9.680344001221918
30,73,73,1.0,4.0,3.0,175,71,1,1,0,0,0,0,14.880221294956703,6.745236349484363
35,66,66,1.0,4.0,3.0,181,78,0,0,0,0,1,0,12.254862809699606,7.600902459542082
32,65,65,1.0,3.0,3.0,171,71,1,1,0,0,0,1,13.071070083016778,8.006367567650246
27,68,69,1.0,3.0,3.0,178,65,1,0,0,1,0,0,14.151982794585487,8.517193191416238
32,67,67,1.0,3.0,3.0,183,80,0,1,0,0,1,0,13.592367006650065,7.600902459542082
27,67,68,1.0,3.0,2.0,174,73,0,1,0,0,0,0,13.9108207377686,6.907755278982137
23,69,78,1.0,3.0,3.0,173,71,1,1,0,1,0,0,14.946912669455374,8.85366542803745
25,69,70,1.0,3.0,3.0,170,65,1,0,1,0,0,1,14.346138809026444,8.294049640102028
30,70,70,1.0,4.0,4.0,165,64,0,0,0,0,1,0,14.22097566607244,6.214608098422191
21,66,75,1.0,3.0,2.0,176,70,0,1,0,0,0,1,14.457364444136669,8.006367567650246
22,70,80,1.0,3.0,4.0,172,68,1,1,0,0,0,1,15.03928598958639,10.043249494911286
36,74,74,3.0,3.0,2.0,185,91,1,0,1,0,0,1,13.527828485512494,10.621327345686446
23,70,76,1.0,3.0,2.0,173,70,1,0,0,0,0,1,14.648419680899378,10.126631103850338
21,73,82,1.0,3.0,3.0,175,66,1,0,0,0,0,1,15.761420707019587,10.404262840448617
25,71,74,1.0,2.0,2.0,185,82,1,1,0,0,1,0,14.603967918328545,8.85366542803745
24,73,76,1.0,3.0,4.0,169,60,0,0,0,0,0,1,15.250595083253597,10.668955394675699
30,67,67,1.0,3.0,2.0,173,75,1,0,1,0,1,0,13.790192749979985,8.517193191416238
30,67,67,1.0,2.0,3.0,172,70,0,0,0,0,0,1,13.681979165339751,6.214608098422191
31,77,77,2.0,3.0,3.0,191,80,1,0,0,0,0,1,15.830413578506539,10.165851817003619
27,68,68,1.0,3.0,3.0,172,73,1,0,0,0,1,0,14.077874822431765,8.85366542803745
30,71,71,1.0,4.0,4.0,168,64,1,1,0,0,0,1,13.458835614025542,7.600902459542082
31,78,78,3.0,3.0,2.0,189,89,1,1,0,0,0,1,16.11809565095832,11.018629143155449
22,66,77,1.0,2.0,3.0,175,71,1,0,0,0,0,1,14.457364444136669,8.006367567650246
20,69,81,1.0,3.0,3.0,175,70,1,0,0,0,0,1,14.978661367769956,9.305650551780507
23,68,73,1.0,3.0,2.0,184,79,1,1,0,0,0,0,14.346138809026444,8.699514748210191
26,66,66,1.0,2.0,3.0,173,68,0,0,0,0,0,0,13.652991628466498,7.600902459542082
27,67,68,1.0,3.0,3.0,175,72,1,0,0,0,1,0,13.997832114758229,6.214608098422191
29,65,65,1.0,4.0,3.0,188,84,0,1,0,0,1,0,13.304684934198283,8.006367567650246
21,73,81,1.0,3.0,4.0,173,68,0,0,0,0,0,1,15.761420707019587,9.615805480084347
20,70,80,1.0,3.0,2.0,176,68,1,0,0,0,1,0,15.068273526459642,8.987196820661973
25,66,69,1.0,4.0,3.0,173,76,0,0,0,0,0,1,13.9108207377686,8.517193191416238
22,64,73,1.0,3.0,3.0,169,71,1,1,0,0,1,0,14.077874822431765,6.214608098422191
30,66,66,1.0,4.0,2.0,172,66,1,1,0,0,1,0,12.89921982609012,8.294049640102028
23,75,81,1.0,2.0,4.0,173,71,1,0,0,0,1,0,16.012735135300492,10.736396675471232
25,74,78,1.0,3.0,3.0,191,93,1,0,1,1,0,0,15.60727002719233,11.018629143155449
24,70,75,1.0,3.0,2.0,172,66,1,1,0,0,0,1,14.603967918328545,6.396929655216146
24,73,79,1.0,3.0,3.0,177,70,0,0,0,0,0,1,15.38412647587812,9.210340371976184
27,75,75,1.0,3.0,4.0,178,64,1,0,1,0,1,0,15.60727002719233,9.392661928770137
28,69,69,1.0,3.0,3.0,185,82,1,1,0,0,0,1,14.151982794585487,8.85366542803745
22,69,77,1.0,3.0,3.0,184,75,1,0,0,0,1,0,14.946912669455374,8.517193191416238
19,74,84,1.0,4.0,4.0,184,74,1,1,0,1,0,0,16.012735135300492,9.546812608597396
24,69,74,1.0,3.0,2.0,183,76,1,1,0,0,1,0,14.457364444136669,8.699514748210191
25,73,74,1.0,4.0,3.0,176,72,1,1,0,0,1,0,15.096444403426338,9.305650551780507
23,68,76,1.0,3.0,3.0,176,66,0,0,0,0,1,0,14.808762330974558,9.104979856318357
24,70,75,1.0,3.0,3.0,173,62,0,0,0,0,0,0,14.603967918328545,6.214608098422191
20,73,83,1.0,4.0,4.0,183,75,0,1,0,0,0,1,15.687312734865866,10.757902880692196
28,72,72,1.0,3.0,3.0,177,81,1,0,1,0,0,1,14.690979295318174,9.392661928770137
33,70,70,2.0,4.0,4.0,180,70,1,0,0,0,1,0,13.815510557964274,8.85366542803745
23,72,79,1.0,3.0,2.0,179,81,0,1,0,0,0,0,15.29711509888849,10.085809109330082
29,72,72,1.0,4.0,2.0,183,77,1,1,0,0,0,0,14.557447902693651,6.476972362889683
25,77,82,1.0,3.0,2.0,191,70,1,1,0,0,0,0,13.458835614025542,7.600902459542082
24,72,79,1.0,3.0,3.0,180,75,1,1,0,0,0,1,15.319587954740548,9.740968623038354
27,67,68,1.0,5.0,2.0,186,75,1,0,0,0,1,0,13.997832114758229,8.294049640102028
28,82,83,1.0,3.0,2.0,180,71,1,0,0,0,0,0,17.182806387950748,10.668955394675699
26,74,74,1.0,4.0,4.0,179,69,1,1,0,0,0,1,15.341566861459324,9.852194258148577
20,66,80,1.0,3.0,2.0,174,67,1,0,0,0,1,0,14.557447902693651,8.517193191416238
30,63,63,1.0,3.0,2.0,172,70,1,1,0,0,1,0,12.524526376648708,6.214608098422191
24,73,77,1.0,3.0,3.0,182,70,1,1,0,1,0,0,15.29711509888849,10.203592144986466
23,69,72,1.0,3.0,3.0,173,72,0,1,0,0,0,0,14.403297222866392,8.517193191416238
24,69,73,1.0,3.0,4.0,182,72,1,0,0,1,0,0,14.508657738524219,8.987196820661973
25,68,73,1.0,2.0,2.0,183,80,1,0,0,0,0,0,14.28551418721001,8.006367567650246
21,67,76,1.0,3.0,2.0,176,74,0,1,0,0,0,1,14.648419680899378,8.85366542803745
21,68,81,1.0,3.0,2.0,185,73,1,1,0,0,0,1,14.845129975145433,8.517193191416238
20,66,80,1.0,4.0,3.0,179,72,1,0,0,0,0,1,14.557447902693651,9.903487552536127
25,70,73,1.0,3.0,3.0,185,73,0,1,0,0,0,1,14.557447902693651,9.998797732340453
22,68,78,1.0,3.0,3.0,181,70,0,0,0,0,0,0,14.808762330974558,8.699514748210191
23,69,77,1.0,2.0,3.0,173,67,0,0,0,0,0,1,14.946912669455374,8.987196820661973
23,66,73,1.0,3.0,3.0,191,78,0,0,0,0,0,1,14.346138809026444,8.006367567650246
24,68,75,1.0,3.0,2.0,176,74,1,1,0,0,0,0,13.458835614025542,7.600902459542082
27,83,85,2.0,3.0,2.0,185,80,1,1,0,0,0,0,17.466168799258014,11.127262984158243
24,70,75,1.0,3.0,3.0,183,78,1,1,0,0,0,1,14.690979295318174,9.472704636443673
26,73,74,1.0,2.0,3.0,178,71,0,0,0,0,0,0,15.009433026436708,10.341742483467284
33,72,72,1.0,5.0,3.0,187,80,1,1,0,1,0,0,14.22097566607244,10.043249494911286
25,66,69,1.0,3.0,2.0,171,76,1,0,1,0,0,1,13.592367006650065,8.006367567650246
30,67,67,1.0,2.0,3.0,185,77,1,1,0,0,0,0,13.681979165339751,6.907755278982137
29,69,69,2.0,2.0,2.0,184,75,0,0,0,0,0,1,13.527828485512494,10.596634733096073
24,66,69,1.0,2.0,3.0,182,74,1,0,0,0,0,0,13.997832114758229,9.210340371976184
23,65,70,1.0,3.0,3.0,172,68,1,0,0,0,0,0,13.815510557964274,8.006367567650246
30,69,69,1.0,3.0,2.0,189,75,1,0,0,0,0,1,13.997832114758229,8.699514748210191
29,67,67,1.0,3.0,3.0,180,69,1,0,0,0,1,0,13.815510557964274,8.006367567650246
32,70,70,1.0,4.0,3.0,173,70,1,0,0,0,1,0,14.077874822431765,8.987196820661973
23,70,78,1.0,3.0,3.0,177,70,0,0,0,0,0,1,15.068273526459642,8.85366542803745
30,73,73,3.0,2.0,2.0,184,83,1,1,0,0,0,1,14.73180128983843,9.210340371976184
27,74,74,1.0,4.0,4.0,184,81,1,1,0,1,0,0,15.341566861459324,9.998797732340453
19,69,81,1.0,3.0,3.0,183,73,1,1,0,0,0,1,15.009433026436708,9.392661928770137
31,71,71,1.0,4.0,3.0,185,86,1,0,1,1,0,0,14.28551418721001,8.85366542803745
31,76,76,2.0,3.0,3.0,180,79,0,0,0,0,0,1,15.687312734865866,10.404262840448617
32,69,69,1.0,3.0,2.0,186,85,1,1,0,0,0,0,13.710150042306449,6.214608098422191
23,68,79,1.0,3.0,3.0,175,73,1,1,0,0,1,0,14.73180128983843,6.214608098422191
25,69,74,1.0,3.0,3.0,183,74,1,1,0,0,1,0,14.457364444136669,7.600902459542082
23,70,76,1.0,3.0,3.0,165,64,0,1,0,0,1,0,14.73180128983843,9.903487552536127
29,66,66,1.0,2.0,2.0,177,74,1,1,0,0,0,1,13.652991628466498,8.294049640102028
25,70,74,1.0,2.0,3.0,185,80,1,1,0,0,1,0,14.508657738524219,9.680344001221918
22,71,78,1.0,5.0,4.0,170,66,1,1,0,0,1,0,15.150511624696614,9.392661928770137
29,69,69,1.0,3.0,3.0,178,72,1,1,0,0,0,0,13.997832114758229,8.85366542803745
31,71,71,1.0,3.0,2.0,183,76,1,1,0,0,0,0,13.458835614025542,7.600902459542082
23,65,71,1.0,2.0,3.0,186,80,1,0,0,0,1,0,13.9108207377686,8.006367567650246
20,67,80,1.0,3.0,3.0,179,76,1,1,0,0,0,1,14.648419680899378,8.699514748210191
25,67,72,1.0,2.0,3.0,175,65,0,1,0,0,0,1,14.22097566607244,9.104979856318357
20,67,80,1.0,3.0,4.0,165,61,1,0,0,0,0,1,14.73180128983843,6.214608098422191
25,68,72,1.0,3.0,2.0,178,74,1,0,0,0,0,1,14.346138809026444,7.600902459542082
32,71,71,2.0,3.0,5.0,185,84,1,1,0,0,0,1,14.22097566607244,9.210340371976184
23,69,75,1.0,4.0,2.0,174,67,1,0,0,0,1,0,14.603967918328545,6.214608098422191
27,78,79,1.0,4.0,3.0,189,90,1,0,1,1,0,0,16.61887093887081,11.05089000537367
26,70,72,1.0,3.0,3.0,185,70,1,1,0,0,0,1,14.508657738524219,8.006367567650246
29,75,75,1.0,4.0,3.0,189,83,1,1,0,1,0,0,15.520258650202699,10.165851817003619
37,76,76,1.0,3.0,3.0,181,70,1,1,0,1,0,0,14.77102200299171,9.392661928770137
25,73,77,1.0,2.0,3.0,175,64,0,0,0,0,0,0,15.176487111099874,9.740968623038354
32,65,65,1.0,3.0,3.0,178,73,1,1,0,0,0,0,13.122363377404328,6.907755278982137
30,66,66,1.0,3.0,2.0,170,68,1,0,0,0,1,0,13.493926933836812,6.214608098422191
31,75,75,1.0,3.0,3.0,188,88,1,1,0,1,0,0,15.38412647587812,9.615805480084347
29,66,66,1.0,3.0,3.0,178,70,1,1,0,0,1,0,13.623138665316818,8.517193191416238
24,73,76,1.0,3.0,2.0,178,64,1,0,0,0,0,1,15.150511624696614,10.645424897265505
27,68,68,1.0,3.0,3.0,177,76,1,1,0,0,1,0,14.077874822431765,8.699514748210191
24,69,73,1.0,5.0,2.0,176,67,0,1,0,0,0,1,14.508657738524219,6.214608098422191
24,72,76,1.0,2.0,3.0,189,78,0,0,0,0,0,1,15.03928598958639,9.680344001221918
32,70,70,1.0,4.0,3.0,173,68,1,1,0,0,1,0,14.077874822431765,8.699514748210191
31,72,72,1.0,4.0,3.0,175,76,0,1,0,0,0,1,13.458835614025542,7.600902459542082
30,67,67,1.0,3.0,3.0,172,71,1,0,0,0,1,0,13.790192749979985,7.600902459542082
22,70,78,1.0,2.0,2.0,188,80,1,1,0,0,1,0,15.03928598958639,8.294049640102028
30,72,72,1.0,3.0,3.0,180,78,1,1,0,1,0,0,14.648419680899378,10.545341438708522
20,75,85,1.0,4.0,4.0,174,69,1,0,0,0,0,1,16.34123920227253,10.373491181781864
30,65,65,1.0,2.0,3.0,187,86,1,0,1,0,0,1,13.458835614025542,8.294049640102028
22,67,77,1.0,4.0,3.0,173,61,1,0,0,0,0,1,14.648419680899378,9.546812608597396
23,72,80,1.0,4.0,4.0,171,63,1,1,0,0,0,1,15.424948470398375,9.104979856318357
28,68,68,1.0,3.0,3.0,175,68,1,1,0,1,0,0,13.997832114758229,8.85366542803745
25,72,75,1.0,3.0,2.0,177,70,1,1,0,0,0,0,14.880221294956703,8.006367567650246
24,72,77,1.0,4.0,3.0,173,67,1,1,0,1,0,0,15.096444403426338,9.680344001221918
23,70,75,1.0,4.0,4.0,183,79,1,1,0,0,0,0,14.690979295318174,6.309918278226516
27,70,70,1.0,3.0,3.0,183,80,1,0,1,1,0,0,14.346138809026444,9.104979856318357
23,66,71,1.0,3.0,2.0,186,73,0,0,0,0,0,1,14.077874822431765,6.214608098422191
24,74,81,1.0,5.0,3.0,185,78,1,0,1,0,0,1,15.955576721460545,10.757902880692196
23,66,70,1.0,4.0,3.0,175,70,0,1,0,0,1,0,13.997832114758229,8.006367567650246
26,65,66,1.0,3.0,3.0,172,76,1,1,0,0,0,1,13.623138665316818,7.600902459542082
24,69,76,1.0,4.0,3.0,179,75,1,0,1,1,0,0,14.845129975145433,9.104979856318357
21,65,76,1.0,3.0,2.0,177,65,1,0,0,0,0,1,14.28551418721001,8.294049640102028
20,71,82,1.0,3.0,3.0,188,72,1,0,0,0,0,1,15.176487111099874,9.998797732340453
