opposingTeam,home_or_away,icetime,gameScore,I_F_primaryAssists,I_F_secondaryAssists,log10_I_F_shotAttempts,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_penalityMinutes,log10_I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,I_F_dZoneGiveaways,penalityMinutesDrawn,penaltiesDrawn
VAN,HOME,3.079904467666721,2.85,2.0,1.0,1.0791812460476249,0.0,0.0,0.0,1.0,4.0,2.0,6.0,8.0,0.0,0.6989700043360189,2.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
VAN,HOME,2.908485018878649,2.85,1.0,1.0,0.9030899869919436,0.0,0.0,0.0,1.0,2.0,2.0,4.0,6.0,0.0,0.6020599913279624,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
VAN,HOME,1.4471580313422192,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,2.460897842756548,2.85,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,HOME,2.222716471147584,4.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,3.125806458139527,4.41,2.0,1.0,0.8450980400142568,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0791812460476249,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0
VAN,HOME,3.0265332645232967,4.41,1.0,0.0,0.8450980400142568,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0791812460476249,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0
VAN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,2.03342375548695,4.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,3.059941888061955,1.115,1.0,0.0,0.6020599913279624,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.7781512503836436,1.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
MTL,AWAY,3.0224283711854865,1.115,1.0,0.0,0.4771212547196624,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.6989700043360189,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MTL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,1.9822712330395684,1.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,1.041392685158225,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,2.960470777534299,1.31,0.0,2.0,0.6989700043360189,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.6020599913279624,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
MTL,AWAY,2.884228769632604,1.31,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6020599913279624,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MTL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,2.1398790864012365,1.31,0.0,2.0,0.6020599913279624,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,2.988112840268352,0.635,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.6020599913279624,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
VAN,HOME,2.846337112129805,0.635,1.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.6020599913279624,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,HOME,1.380211241711606,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,2.3961993470957363,0.635,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,3.1640552918934515,1.41,0.0,2.0,0.6989700043360189,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.9542425094393248,1.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
VAN,HOME,3.1142772965615864,1.41,0.0,1.0,0.6020599913279624,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.9030899869919436,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
VAN,HOME,0.9030899869919436,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,2.1818435879447726,1.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,2.214843848047698,2.49,0.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CGY,HOME,3.130976691605617,2.49,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,5.0,6.0,2.0,0.6989700043360189,0.0,5.0,2.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0
CGY,HOME,2.963787827345555,2.49,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,2.0,0.6020599913279624,0.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
CGY,HOME,1.7242758696007892,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,2.3384564936046046,2.49,0.0,0.0,0.6989700043360189,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
ANA,HOME,2.478566495593843,2.11,1.0,1.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANA,HOME,3.188365926063148,2.11,1.0,1.0,0.7781512503836436,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.3010299956639812,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
ANA,HOME,2.9489017609702137,2.11,0.0,0.0,0.6020599913279624,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.3010299956639812,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
ANA,HOME,1.505149978319906,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,HOME,2.510545010206612,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,2.9684829485539352,2.91,1.0,0.0,0.6020599913279624,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8450980400142568,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
ARI,AWAY,2.940516484932567,2.91,0.0,0.0,0.4771212547196624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8450980400142568,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ARI,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,1.7708520116421442,2.91,1.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
VGK,AWAY,1.8260748027008264,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGK,AWAY,3.087781417809542,1.825,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,7.0,8.0,0.0,0.9030899869919436,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0
VGK,AWAY,2.99519629159718,1.825,1.0,0.0,0.6989700043360189,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.9030899869919436,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
VGK,AWAY,0.6020599913279624,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
VGK,AWAY,2.222716471147584,1.825,1.0,0.0,0.7781512503836436,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
PHI,HOME,2.0569048513364727,3.085,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHI,HOME,3.186673867499745,3.085,0.0,1.0,1.1139433523068367,1.0,1.0,0.0,1.0,2.0,6.0,8.0,10.0,0.0,1.041392685158225,1.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,2.0,1.0
PHI,HOME,3.012837224705172,3.085,0.0,1.0,0.9030899869919436,0.0,0.0,0.0,1.0,1.0,5.0,6.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0
PHI,HOME,1.0791812460476249,3.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,HOME,2.584331224367531,3.085,0.0,0.0,0.6989700043360189,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
VAN,AWAY,1.8573324964312683,1.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,3.1245042248342823,1.705,0.0,1.0,1.146128035678238,0.0,2.0,0.0,2.0,2.0,3.0,9.0,9.0,0.0,0.9030899869919436,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
VAN,AWAY,3.039414119176137,1.705,0.0,0.0,1.0791812460476249,0.0,2.0,0.0,2.0,2.0,2.0,8.0,8.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
VAN,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,2.222716471147584,1.705,0.0,1.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SEA,HOME,1.9822712330395684,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEA,HOME,3.1095785469043866,1.05,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,6.0,0.0,0.6989700043360189,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
SEA,HOME,2.975891136401793,1.05,0.0,1.0,0.6020599913279624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6989700043360189,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SEA,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEA,HOME,2.392696953259666,1.05,0.0,0.0,0.8450980400142568,0.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
NSH,HOME,1.414973347970818,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,HOME,3.0637085593914173,1.485,1.0,1.0,0.4771212547196624,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6020599913279624,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
NSH,HOME,2.956648579205204,1.485,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6020599913279624,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
NSH,HOME,0.9542425094393248,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,HOME,2.3443922736851106,1.485,0.0,1.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYR,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYR,HOME,3.1838390370564214,2.76,1.0,1.0,0.6020599913279624,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4771212547196624,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
NYR,HOME,3.1408221801093106,2.76,0.0,0.0,0.4771212547196624,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4771212547196624,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
NYR,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYR,HOME,2.161368002234975,2.76,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,AWAY,2.004321373782642,1.86,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
DET,AWAY,3.17868923977559,1.86,0.0,0.0,0.7781512503836436,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0791812460476249,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0
DET,AWAY,3.0674428427763805,1.86,0.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0791812460476249,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
DET,AWAY,1.1760912590556811,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,AWAY,2.357934847000454,1.86,0.0,0.0,0.3010299956639812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BOS,AWAY,1.8750612633917,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,AWAY,3.098643725817057,0.98,1.0,0.0,0.7781512503836436,0.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.0,0.6989700043360189,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
BOS,AWAY,2.9836262871245345,0.98,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.6989700043360189,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
BOS,AWAY,1.2787536009528289,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,AWAY,2.303196057420489,0.98,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
BUF,AWAY,2.2430380486862944,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,AWAY,3.148294097434745,1.12,1.0,0.0,0.8450980400142568,0.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,0.0,0.7781512503836436,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
BUF,AWAY,2.9122220565324155,1.12,0.0,0.0,0.7781512503836436,0.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,0.7781512503836436,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
BUF,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,AWAY,2.6201360549737576,1.12,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
STL,AWAY,0.9030899869919436,1.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,AWAY,3.1344958558346736,1.435,1.0,0.0,0.7781512503836436,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.9030899869919436,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
STL,AWAY,3.0692980121155293,1.435,0.0,0.0,0.7781512503836436,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.9030899869919436,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
STL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,AWAY,2.2648178230095364,1.435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,2.133538908370217,1.895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,3.1610683854711747,1.895,1.0,1.0,0.7781512503836436,0.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WPG,AWAY,3.011147360775797,1.895,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WPG,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,2.460897842756548,1.895,0.0,1.0,0.4771212547196624,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WPG,HOME,1.9294189257142929,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,3.1264561134318045,1.49,0.0,0.0,0.8450980400142568,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,4.0,0.8450980400142568,3.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0
WPG,HOME,3.022840610876528,1.49,0.0,0.0,0.6989700043360189,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.8450980400142568,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
WPG,HOME,0.7781512503836436,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,2.292256071356476,1.49,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CHI,HOME,1.568201724066995,2.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,HOME,3.091315159697223,2.27,0.0,1.0,0.7781512503836436,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.9542425094393248,1.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,6.0,3.0
CHI,HOME,2.9786369483844743,2.27,0.0,0.0,0.7781512503836436,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.9542425094393248,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,2.0
CHI,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,HOME,2.392696953259666,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,AWAY,1.0791812460476249,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,AWAY,3.1007150865730817,0.265,0.0,0.0,0.7781512503836436,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
DAL,AWAY,3.073351702386901,0.265,0.0,0.0,0.6989700043360189,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
DAL,AWAY,1.0791812460476249,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,AWAY,1.7481880270062005,0.265,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ARI,AWAY,1.9084850188786493,3.87,0.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ARI,AWAY,3.1455071714096627,3.87,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,0.6989700043360189,3.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0
ARI,AWAY,3.011993114659257,3.87,0.0,1.0,0.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.6989700043360189,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
